"weight";"lat";"lon"
"129";"48.35";"15.133"
"129";"48.31";"14.593"
"129";"48.31";"14.533"
"129";"48.24";"15.353"
"129";"48.23";"15.023"
"129";"48.23";"14.893"
"129";"48.21";"14.983"
"129";"48.12";"14.623"
"129";"48.08";"14.723"
"129";"48.06";"14.113"
"129";"48.05";"15.253"
"129";"48.02";"14.833"
"129";"47.91";"14.783"
"129";"47.9";"15.223"
"129";"47.88";"14.623"
"128";"49.55";"15.223"
"128";"48.87";"15.383"
"128";"48.62";"14.783"
"128";"48.37";"14.403"
"128";"48.31";"14.353"
"128";"48.3";"14.713"
"128";"48.3";"14.583"
"128";"48.27";"14.843"
"128";"48.25";"15.353"
"128";"48.25";"14.773"
"128";"48.19";"15.133"
"128";"48.17";"14.653"
"128";"48.15";"15.263"
"128";"47.96";"14.703"
"128";"47.75";"14.263"
"127";"49.19";"15.163"
"127";"49.02";"15.503"
"127";"48.73";"15.053"
"127";"48.59";"16.143"
"127";"48.53";"15.823"
"127";"48.48";"15.893"
"127";"48.45";"15.833"
"127";"48.43";"14.553"
"127";"48.42";"15.753"
"127";"48.35";"14.543"
"127";"48.31";"14.523"
"127";"48.31";"14.513"
"127";"48.3";"14.493"
"127";"48.29";"14.693"
"127";"48.23";"14.913"
"127";"48.09";"15.513"
"127";"48.06";"15.093"
"127";"48.06";"14.613"
"127";"48.05";"15.553"
"127";"48";"14.953"
"127";"47.9";"15.233"
"127";"47.9";"15.213"
"127";"47.89";"14.603"
"127";"47.87";"14.553"
"127";"47.64";"11.823"
"126";"48.7";"14.993"
"126";"48.52";"15.563"
"126";"48.49";"15.923"
"126";"48.48";"14.503"
"126";"48.38";"14.293"
"126";"48.34";"14.503"
"126";"48.3";"14.543"
"126";"48.21";"15.013"
"126";"48.21";"15.003"
"126";"48.19";"15.203"
"126";"48.19";"15.013"
"126";"48.19";"14.853"
"126";"48.17";"15.063"
"126";"48.13";"14.643"
"126";"48.12";"14.633"
"126";"48.06";"15.143"
"126";"47.97";"14.733"
"126";"47.91";"14.803"
"126";"47.89";"14.543"
"126";"47.88";"14.513"
"126";"47.53";"12.033"
"125";"49.24";"14.913"
"125";"49.18";"15.063"
"125";"49.07";"15.723"
"125";"49.04";"15.493"
"125";"48.87";"14.443"
"125";"48.8";"14.423"
"125";"48.68";"15.063"
"125";"48.51";"15.063"
"125";"48.48";"13.973"
"125";"48.46";"14.363"
"125";"48.29";"14.563"
"125";"48.28";"14.643"
"125";"48.24";"14.863"
"125";"48.22";"14.813"
"125";"48.19";"14.983"
"125";"48.14";"14.673"
"125";"48.13";"14.713"
"125";"48.12";"14.773"
"125";"48.11";"15.053"
"125";"48.08";"14.803"
"125";"48.06";"15.053"
"125";"48.04";"14.823"
"125";"48.01";"14.963"
"124";"49.21";"14.983"
"124";"49.13";"15.363"
"124";"48.9";"15.083"
"124";"48.54";"16.033"
"124";"48.44";"14.543"
"124";"48.4";"14.323"
"124";"48.38";"15.653"
"124";"48.28";"14.683"
"124";"48.22";"14.823"
"124";"48.21";"14.893"
"124";"48.2";"15.093"
"124";"48.15";"14.693"
"124";"48.06";"14.593"
"124";"48.05";"15.663"
"124";"48.04";"15.063"
"124";"48.01";"14.953"
"124";"47.94";"15.133"
"124";"47.9";"15.413"
"123";"49.19";"15.393"
"123";"48.6";"15.593"
"123";"48.53";"15.433"
"123";"48.5";"15.063"
"123";"48.46";"15.833"
"123";"48.45";"14.423"
"123";"48.34";"14.453"
"123";"48.33";"15.253"
"123";"48.29";"14.523"
"123";"48.28";"14.703"
"123";"48.23";"14.783"
"123";"48.22";"15.073"
"123";"48.21";"15.123"
"123";"48.11";"14.793"
"123";"48.1";"14.793"
"123";"48.08";"14.893"
"123";"48.07";"14.903"
"123";"48.06";"14.103"
"123";"48.05";"15.173"
"123";"48.02";"14.943"
"123";"47.89";"14.533"
"122";"49.27";"14.743"
"122";"49.21";"14.973"
"122";"49.21";"14.953"
"122";"48.71";"14.983"
"122";"48.53";"15.443"
"122";"48.49";"13.933"
"122";"48.45";"14.103"
"122";"48.39";"14.273"
"122";"48.38";"15.003"
"122";"48.38";"14.383"
"122";"48.34";"14.573"
"122";"48.32";"14.513"
"122";"48.26";"14.873"
"122";"48.21";"14.973"
"122";"48.19";"15.193"
"122";"48.18";"15.223"
"122";"48.16";"15.163"
"122";"48.14";"14.973"
"122";"48.14";"14.713"
"122";"48.12";"15.383"
"122";"48.12";"14.703"
"122";"48.06";"15.103"
"122";"48.02";"14.873"
"122";"47.9";"15.303"
"122";"47.89";"14.713"
"121";"49.27";"15.013"
"121";"49.01";"15.513"
"121";"48.52";"15.573"
"121";"48.48";"13.983"
"121";"48.47";"13.993"
"121";"48.39";"14.983"
"121";"48.38";"14.273"
"121";"48.36";"14.483"
"121";"48.32";"14.533"
"121";"48.26";"14.893"
"121";"48.22";"14.773"
"121";"48.2";"14.903"
"121";"48.18";"14.993"
"121";"48.16";"15.203"
"121";"48.12";"14.693"
"121";"48.05";"14.773"
"121";"47.99";"14.303"
"121";"47.89";"14.523"
"120";"49.55";"15.213"
"120";"49.22";"14.933"
"120";"49.21";"15.263"
"120";"49.2";"15.013"
"120";"49.17";"15.173"
"120";"49";"14.213"
"120";"48.42";"15.743"
"120";"48.38";"14.313"
"120";"48.36";"14.573"
"120";"48.33";"15.263"
"120";"48.32";"14.523"
"120";"48.32";"14.473"
"120";"48.31";"14.663"
"120";"48.28";"14.523"
"120";"48.28";"14.413"
"120";"48.19";"14.913"
"120";"48.13";"14.743"
"120";"48.07";"14.723"
"120";"48.04";"14.963"
"120";"47.92";"14.553"
"120";"47.89";"15.063"
"120";"47.89";"14.803"
"120";"47.89";"14.723"
"120";"47.57";"11.953"
"120";"47.55";"12.003"
"120";"47.49";"15.063"
"119";"49.54";"15.233"
"119";"49.15";"15.353"
"119";"49.09";"15.463"
"119";"49.02";"14.823"
"119";"48.94";"15.003"
"119";"48.55";"15.373"
"119";"48.51";"15.663"
"119";"48.44";"14.133"
"119";"48.41";"15.063"
"119";"48.38";"14.873"
"119";"48.34";"15.133"
"119";"48.31";"14.603"
"119";"48.31";"14.493"
"119";"48.31";"14.463"
"119";"48.29";"14.533"
"119";"48.26";"14.713"
"119";"48.24";"14.743"
"119";"48.22";"14.323"
"119";"48.21";"14.863"
"119";"48.15";"15.063"
"119";"48.14";"14.573"
"119";"48.11";"14.733"
"119";"48.08";"14.963"
"119";"48.08";"14.773"
"119";"48.06";"15.033"
"119";"48.05";"15.653"
"119";"48.05";"14.823"
"119";"47.9";"14.913"
"119";"47.63";"11.833"
"118";"49.28";"14.963"
"118";"49.13";"15.423"
"118";"49.1";"15.583"
"118";"48.9";"15.363"
"118";"48.81";"14.413"
"118";"48.71";"15.183"
"118";"48.44";"15.853"
"118";"48.31";"14.473"
"118";"48.25";"14.713"
"118";"48.19";"14.973"
"118";"48.19";"14.883"
"118";"48.19";"14.873"
"118";"48.18";"15.233"
"118";"48.11";"15.403"
"118";"48.09";"14.693"
"118";"48.09";"13.813"
"118";"48.06";"14.513"
"118";"47.95";"14.673"
"118";"47.9";"14.563"
"118";"47.86";"14.513"
"118";"47.6";"11.893"
"117";"49.19";"15.083"
"117";"49.16";"15.643"
"117";"48.86";"15.183"
"117";"48.56";"16.073"
"117";"48.54";"15.813"
"117";"48.48";"14.533"
"117";"48.45";"14.653"
"117";"48.39";"14.353"
"117";"48.31";"15.183"
"117";"48.31";"14.423"
"117";"48.26";"14.903"
"117";"48.26";"14.883"
"117";"48.22";"14.273"
"117";"48.09";"14.683"
"117";"48.05";"15.323"
"117";"48.02";"14.923"
"117";"47.89";"14.943"
"117";"47.89";"14.903"
"116";"49.2";"15.113"
"116";"49.17";"15.423"
"116";"49.04";"14.783"
"116";"49.02";"14.833"
"116";"48.66";"15.503"
"116";"48.59";"15.873"
"116";"48.55";"16.053"
"116";"48.42";"14.683"
"116";"48.38";"14.463"
"116";"48.35";"14.383"
"116";"48.34";"14.423"
"116";"48.24";"14.953"
"116";"48.21";"15.133"
"116";"48.21";"15.113"
"116";"48.19";"14.823"
"116";"48.18";"15.103"
"116";"48.14";"15.323"
"116";"48.13";"15.333"
"116";"48.12";"15.373"
"116";"48.09";"15.463"
"116";"48.06";"15.113"
"116";"48.06";"14.383"
"116";"48.04";"14.973"
"116";"48.04";"14.943"
"116";"48.04";"14.253"
"116";"48.01";"14.783"
"116";"48";"14.983"
"116";"47.9";"14.833"
"116";"47.89";"14.893"
"116";"47.8";"14.693"
"115";"48.99";"15.523"
"115";"48.99";"14.893"
"115";"48.88";"15.153"
"115";"48.56";"15.343"
"115";"48.52";"15.543"
"115";"48.52";"15.223"
"115";"48.48";"14.493"
"115";"48.45";"14.463"
"115";"48.35";"14.523"
"115";"48.35";"14.263"
"115";"48.31";"14.573"
"115";"48.2";"14.913"
"115";"48.18";"14.413"
"115";"48.13";"14.703"
"115";"48.04";"14.923"
"115";"48";"14.963"
"115";"47.92";"14.563"
"115";"47.89";"14.843"
"114";"49.28";"14.953"
"114";"49.22";"15.203"
"114";"49.01";"14.853"
"114";"48.65";"15.123"
"114";"48.56";"15.353"
"114";"48.53";"15.423"
"114";"48.5";"14.943"
"114";"48.44";"14.713"
"114";"48.38";"14.263"
"114";"48.36";"14.403"
"114";"48.35";"15.583"
"114";"48.35";"14.443"
"114";"48.34";"14.493"
"114";"48.32";"14.153"
"114";"48.22";"14.793"
"114";"48.19";"14.993"
"114";"48.12";"14.843"
"114";"48.03";"14.223"
"114";"47.94";"14.753"
"114";"47.93";"14.713"
"113";"49.2";"15.003"
"113";"49.17";"15.403"
"113";"49.16";"15.203"
"113";"48.99";"14.903"
"113";"48.46";"14.063"
"113";"48.45";"14.683"
"113";"48.45";"14.083"
"113";"48.36";"14.233"
"113";"48.27";"14.043"
"113";"48.24";"15.273"
"113";"48.24";"14.753"
"113";"48.23";"15.033"
"113";"48.23";"14.903"
"113";"48.07";"15.583"
"113";"48.01";"14.813"
"113";"47.9";"15.423"
"113";"47.9";"14.873"
"113";"47.89";"14.833"
"113";"47.88";"14.563"
"113";"47.83";"14.633"
"113";"47.79";"14.353"
"113";"47.61";"11.893"
"112";"49.17";"15.193"
"112";"49.03";"15.903"
"112";"48.71";"15.173"
"112";"48.71";"15.003"
"112";"48.69";"15.023"
"112";"48.64";"15.143"
"112";"48.63";"14.773"
"112";"48.57";"15.323"
"112";"48.45";"14.673"
"112";"48.38";"14.193"
"112";"48.37";"15.053"
"112";"48.37";"14.223"
"112";"48.36";"15.623"
"112";"48.3";"14.743"
"112";"48.25";"14.763"
"112";"48.17";"15.003"
"112";"48.15";"15.383"
"112";"48.07";"15.573"
"112";"48.07";"14.893"
"112";"48.07";"14.153"
"112";"48.06";"14.373"
"112";"48.05";"15.563"
"112";"48.03";"14.743"
"112";"48.02";"14.263"
"112";"47.77";"14.743"
"112";"47.64";"11.813"
"111";"49.04";"15.843"
"111";"48.98";"14.913"
"111";"48.86";"15.173"
"111";"48.73";"15.093"
"111";"48.73";"14.623"
"111";"48.69";"14.693"
"111";"48.56";"15.773"
"111";"48.42";"14.553"
"111";"48.38";"14.303"
"111";"48.35";"15.153"
"111";"48.35";"14.453"
"111";"48.26";"14.453"
"111";"48.19";"15.003"
"111";"48.17";"15.123"
"111";"48.17";"15.113"
"111";"48.08";"15.553"
"111";"48.02";"14.973"
"111";"48.01";"14.993"
"111";"48";"14.793"
"111";"47.97";"14.723"
"111";"47.9";"14.793"
"111";"47.76";"14.283"
"111";"47.62";"11.873"
"110";"49.26";"14.963"
"110";"49.15";"15.393"
"110";"49.15";"15.263"
"110";"49.14";"15.353"
"110";"49.11";"15.673"
"110";"48.98";"14.253"
"110";"48.8";"15.263"
"110";"48.75";"15.103"
"110";"48.52";"15.533"
"110";"48.52";"15.463"
"110";"48.51";"15.643"
"110";"48.51";"14.023"
"110";"48.5";"15.533"
"110";"48.43";"14.743"
"110";"48.43";"14.183"
"110";"48.39";"14.183"
"110";"48.38";"14.493"
"110";"48.35";"14.993"
"110";"48.34";"14.563"
"110";"48.33";"14.603"
"110";"48.31";"14.583"
"110";"48.29";"14.583"
"110";"48.29";"14.493"
"110";"48.28";"14.693"
"110";"48.27";"14.433"
"110";"48.24";"14.833"
"110";"48.23";"14.923"
"110";"48.21";"14.403"
"110";"48.2";"14.863"
"110";"48.2";"14.433"
"110";"48.17";"14.663"
"110";"48.16";"15.063"
"110";"48.16";"14.533"
"110";"48.15";"14.623"
"110";"48.07";"14.923"
"110";"48.05";"15.643"
"110";"48.03";"14.943"
"110";"48.02";"14.913"
"110";"47.95";"15.063"
"110";"47.95";"14.623"
"110";"47.9";"14.823"
"110";"47.79";"14.763"
"110";"47.79";"14.743"
"110";"47.47";"14.833"
"109";"49.18";"15.203"
"109";"48.78";"14.743"
"109";"48.76";"15.063"
"109";"48.66";"14.733"
"109";"48.5";"15.923"
"109";"48.5";"13.933"
"109";"48.42";"14.233"
"109";"48.35";"14.273"
"109";"48.25";"14.483"
"109";"48.24";"14.733"
"109";"48.23";"14.883"
"109";"48.23";"14.793"
"109";"48.21";"14.993"
"109";"48.15";"15.073"
"109";"48.12";"14.743"
"109";"48.11";"14.633"
"109";"48.02";"14.933"
"109";"47.98";"15.063"
"109";"47.92";"14.753"
"109";"47.53";"14.773"
"108";"49.2";"15.023"
"108";"49.18";"15.243"
"108";"49.18";"15.193"
"108";"48.71";"15.423"
"108";"48.6";"15.863"
"108";"48.58";"16.133"
"108";"48.51";"14.043"
"108";"48.47";"15.803"
"108";"48.43";"14.173"
"108";"48.39";"14.473"
"108";"48.32";"15.163"
"108";"48.3";"14.463"
"108";"48.29";"14.573"
"108";"48.29";"14.543"
"108";"48.27";"14.493"
"108";"48.26";"14.733"
"108";"48.24";"14.883"
"108";"48.24";"14.793"
"108";"48.19";"14.603"
"108";"48.1";"14.773"
"108";"48.09";"14.613"
"108";"48.07";"14.783"
"108";"48.06";"14.243"
"108";"48.05";"14.243"
"108";"48.04";"14.703"
"108";"47.78";"14.333"
"108";"47.78";"14.323"
"108";"47.56";"11.973"
"108";"47.49";"12.123"
"107";"49.14";"15.433"
"107";"48.97";"14.293"
"107";"48.77";"14.803"
"107";"48.66";"15.103"
"107";"48.53";"15.413"
"107";"48.52";"15.603"
"107";"48.44";"15.793"
"107";"48.41";"14.853"
"107";"48.36";"14.563"
"107";"48.31";"14.433"
"107";"48.29";"14.793"
"107";"48.24";"14.813"
"107";"48.21";"14.963"
"107";"48.19";"14.813"
"107";"48.19";"14.753"
"107";"48.06";"14.363"
"107";"48.04";"14.833"
"107";"48.04";"14.733"
"107";"48";"14.283"
"107";"47.98";"14.753"
"107";"47.89";"14.703"
"107";"47.89";"14.673"
"107";"47.89";"14.663"
"107";"47.88";"14.613"
"107";"47.86";"14.553"
"107";"47.81";"14.663"
"107";"47.5";"12.103"
"106";"49.25";"14.923"
"106";"49.15";"15.343"
"106";"49.13";"15.413"
"106";"49.09";"15.613"
"106";"48.5";"13.943"
"106";"48.46";"14.043"
"106";"48.44";"14.703"
"106";"48.43";"14.383"
"106";"48.42";"14.113"
"106";"48.4";"14.943"
"106";"48.32";"14.423"
"106";"48.3";"14.453"
"106";"48.29";"14.773"
"106";"48.24";"14.443"
"106";"48.22";"15.213"
"106";"48.15";"14.633"
"106";"48.15";"13.963"
"106";"48.13";"15.143"
"106";"48.08";"14.903"
"106";"48.07";"14.983"
"106";"48.06";"14.393"
"106";"48.06";"14.333"
"106";"48.03";"14.853"
"106";"48.03";"14.813"
"106";"48.02";"14.893"
"106";"47.98";"14.783"
"106";"47.89";"14.683"
"106";"47.82";"15.173"
"106";"47.77";"14.753"
"106";"47.64";"11.833"
"105";"49.3";"14.873"
"105";"49.21";"15.233"
"105";"49.14";"15.343"
"105";"49.03";"15.853"
"105";"49.03";"14.813"
"105";"49.03";"14.803"
"105";"48.75";"15.073"
"105";"48.73";"14.903"
"105";"48.53";"16.013"
"105";"48.52";"15.853"
"105";"48.52";"15.553"
"105";"48.42";"15.763"
"105";"48.36";"14.253"
"105";"48.34";"14.593"
"105";"48.31";"14.483"
"105";"48.21";"15.253"
"105";"48.2";"15.193"
"105";"48.2";"15.023"
"105";"48.19";"14.803"
"105";"48.13";"15.003"
"105";"48.12";"14.613"
"105";"48.08";"14.883"
"105";"48.07";"14.133"
"105";"48.06";"15.623"
"105";"48.06";"14.533"
"105";"48.05";"14.943"
"105";"48.05";"14.743"
"105";"48.04";"14.763"
"105";"48.03";"14.903"
"105";"48";"14.973"
"105";"47.93";"14.723"
"104";"49.22";"14.943"
"104";"49.21";"15.023"
"104";"49.14";"15.303"
"104";"49.12";"15.383"
"104";"48.92";"15.583"
"104";"48.86";"15.193"
"104";"48.77";"14.383"
"104";"48.75";"15.063"
"104";"48.71";"15.163"
"104";"48.46";"14.623"
"104";"48.46";"14.613"
"104";"48.41";"14.223"
"104";"48.38";"14.333"
"104";"48.36";"14.943"
"104";"48.36";"14.503"
"104";"48.34";"15.193"
"104";"48.34";"14.433"
"104";"48.29";"14.783"
"104";"48.27";"15.393"
"104";"48.12";"14.853"
"104";"48.09";"14.993"
"104";"48.09";"14.743"
"104";"48.09";"14.703"
"104";"48.09";"14.083"
"104";"48.08";"14.103"
"104";"48.07";"15.563"
"104";"48.05";"15.293"
"104";"48.05";"14.693"
"104";"48.02";"14.983"
"104";"47.96";"14.673"
"104";"47.9";"14.543"
"104";"47.88";"14.633"
"104";"47.76";"14.293"
"104";"47.65";"11.803"
"104";"47.5";"14.803"
"103";"49.3";"14.853"
"103";"49.2";"14.993"
"103";"49.14";"15.313"
"103";"49";"15.743"
"103";"48.88";"14.443"
"103";"48.81";"14.423"
"103";"48.73";"14.893"
"103";"48.51";"15.753"
"103";"48.42";"14.193"
"103";"48.41";"14.613"
"103";"48.41";"14.343"
"103";"48.37";"14.513"
"103";"48.37";"14.233"
"103";"48.34";"14.603"
"103";"48.32";"14.333"
"103";"48.27";"14.273"
"103";"48.23";"14.833"
"103";"48.21";"14.853"
"103";"48.2";"15.203"
"103";"48.18";"14.643"
"103";"48.18";"14.583"
"103";"48.17";"15.133"
"103";"48.15";"14.533"
"103";"48.13";"15.363"
"103";"48.12";"15.253"
"103";"48.12";"15.243"
"103";"48.1";"15.013"
"103";"48.04";"14.783"
"103";"48.02";"14.903"
"103";"47.96";"14.663"
"103";"47.9";"14.783"
"103";"47.84";"14.623"
"103";"47.63";"11.853"
"103";"47.52";"12.063"
"102";"49.18";"15.253"
"102";"49";"14.223"
"102";"48.99";"14.913"
"102";"48.98";"14.273"
"102";"48.93";"15.053"
"102";"48.81";"15.243"
"102";"48.79";"14.733"
"102";"48.78";"15.293"
"102";"48.69";"15.033"
"102";"48.66";"15.093"
"102";"48.45";"14.473"
"102";"48.44";"14.123"
"102";"48.44";"14.113"
"102";"48.43";"14.543"
"102";"48.4";"14.683"
"102";"48.38";"15.013"
"102";"48.33";"15.273"
"102";"48.33";"14.463"
"102";"48.27";"15.423"
"102";"48.23";"15.303"
"102";"48.22";"14.883"
"102";"48.19";"14.743"
"102";"48.15";"14.543"
"102";"48.14";"14.963"
"102";"48.08";"14.703"
"102";"48.08";"14.113"
"102";"48.06";"14.093"
"102";"48.05";"14.993"
"102";"48.04";"14.993"
"102";"48.01";"14.933"
"102";"48.01";"14.883"
"102";"47.89";"14.643"
"102";"47.89";"14.513"
"102";"47.59";"11.933"
"101";"49.32";"14.493"
"101";"49.26";"14.953"
"101";"49.24";"14.873"
"101";"49.22";"14.923"
"101";"49.14";"15.323"
"101";"48.85";"15.183"
"101";"48.69";"14.843"
"101";"48.57";"15.313"
"101";"48.49";"13.953"
"101";"48.42";"14.353"
"101";"48.41";"14.623"
"101";"48.41";"14.363"
"101";"48.4";"14.333"
"101";"48.39";"14.173"
"101";"48.37";"14.253"
"101";"48.34";"15.023"
"101";"48.32";"15.173"
"101";"48.32";"14.143"
"101";"48.3";"14.593"
"101";"48.29";"14.513"
"101";"48.27";"14.853"
"101";"48.23";"14.933"
"101";"48.22";"14.333"
"101";"48.2";"14.333"
"101";"48.19";"14.393"
"101";"48.18";"14.633"
"101";"48.15";"14.643"
"101";"48.13";"14.973"
"101";"48.1";"15.253"
"101";"48.09";"14.733"
"101";"48.05";"14.233"
"101";"48.04";"14.673"
"101";"47.92";"14.543"
"101";"47.9";"15.433"
"101";"47.89";"14.623"
"101";"47.5";"12.093"
"100";"49.28";"14.973"
"100";"49.21";"14.943"
"100";"49";"14.203"
"100";"48.87";"15.143"
"100";"48.83";"15.213"
"100";"48.71";"14.933"
"100";"48.71";"14.823"
"100";"48.7";"15.003"
"100";"48.65";"15.513"
"100";"48.52";"15.203"
"100";"48.46";"14.023"
"100";"48.43";"14.093"
"100";"48.37";"15.043"
"100";"48.34";"14.393"
"100";"48.31";"15.373"
"100";"48.25";"15.263"
"100";"48.25";"14.943"
"100";"48.24";"14.293"
"100";"48.22";"14.963"
"100";"48.2";"15.013"
"100";"48.2";"14.813"
"100";"48.19";"14.893"
"100";"48.17";"15.023"
"100";"48.14";"15.063"
"100";"48.14";"14.683"
"100";"48.09";"14.843"
"100";"48.08";"14.663"
"100";"48.08";"14.643"
"100";"48.06";"14.523"
"100";"48.05";"15.333"
"100";"48.05";"14.723"
"100";"48.03";"14.843"
"100";"48.02";"14.813"
"100";"48.01";"14.923"
"100";"47.96";"14.683"
"100";"47.92";"14.743"
"100";"47.9";"14.553"
"100";"47.8";"14.493"
"100";"47.79";"14.753"
"100";"47.66";"11.783"
"100";"47.6";"15.433"
"100";"47.52";"12.053"
"100";"47.51";"12.083"
"99";"49.25";"14.863"
"99";"49.23";"14.983"
"99";"49.18";"15.233"
"99";"49.13";"15.473"
"99";"48.96";"14.313"
"99";"48.89";"14.413"
"99";"48.82";"14.423"
"99";"48.7";"14.673"
"99";"48.39";"15.673"
"99";"48.39";"14.483"
"99";"48.31";"14.673"
"99";"48.31";"14.413"
"99";"48.3";"14.733"
"99";"48.28";"14.803"
"99";"48.28";"14.423"
"99";"48.26";"15.373"
"99";"48.26";"14.413"
"99";"48.22";"14.903"
"99";"48.21";"14.823"
"99";"48.17";"14.913"
"99";"48.14";"14.733"
"99";"48.13";"14.733"
"99";"48.12";"15.003"
"99";"48.1";"14.893"
"99";"48.1";"14.783"
"99";"48.09";"14.973"
"99";"48.08";"14.973"
"99";"48.06";"14.543"
"99";"48.06";"14.343"
"99";"48.03";"14.723"
"99";"48.02";"14.243"
"99";"48.01";"14.863"
"99";"47.97";"14.623"
"99";"47.9";"14.523"
"99";"47.83";"14.713"
"99";"47.81";"14.533"
"99";"47.52";"15.163"
"99";"47.52";"14.783"
"99";"47.51";"14.793"
"98";"49.12";"15.373"
"98";"49.08";"15.673"
"98";"48.92";"15.343"
"98";"48.71";"15.463"
"98";"48.71";"15.413"
"98";"48.64";"15.533"
"98";"48.58";"16.113"
"98";"48.49";"13.943"
"98";"48.46";"14.603"
"98";"48.44";"14.723"
"98";"48.41";"14.873"
"98";"48.41";"14.273"
"98";"48.34";"14.443"
"98";"48.27";"14.873"
"98";"48.27";"14.863"
"98";"48.26";"14.923"
"98";"48.26";"14.463"
"98";"48.25";"14.703"
"98";"48.25";"14.453"
"98";"48.22";"14.923"
"98";"48.2";"14.443"
"98";"48.19";"14.703"
"98";"48.18";"14.573"
"98";"48.17";"15.143"
"98";"48.16";"14.513"
"98";"48.13";"15.343"
"98";"48.13";"14.983"
"98";"48.13";"14.613"
"98";"48.09";"14.853"
"98";"48.05";"15.313"
"98";"48.02";"14.763"
"98";"48.01";"14.253"
"98";"48";"14.943"
"98";"47.94";"14.743"
"98";"47.9";"15.243"
"98";"47.9";"14.923"
"98";"47.89";"14.633"
"98";"47.85";"14.593"
"98";"47.82";"14.643"
"98";"47.8";"14.613"
"98";"47.53";"12.043"
"97";"49.54";"15.243"
"97";"49.19";"15.093"
"97";"49.03";"15.913"
"97";"48.91";"15.593"
"97";"48.88";"14.423"
"97";"48.72";"14.643"
"97";"48.71";"14.673"
"97";"48.65";"14.743"
"97";"48.6";"14.813"
"97";"48.58";"15.293"
"97";"48.52";"15.583"
"97";"48.49";"14.653"
"97";"48.48";"15.883"
"97";"48.41";"15.723"
"97";"48.4";"14.693"
"97";"48.4";"14.673"
"97";"48.38";"14.993"
"97";"48.35";"15.163"
"97";"48.34";"15.063"
"97";"48.29";"14.403"
"97";"48.25";"14.913"
"97";"48.25";"14.793"
"97";"48.22";"14.383"
"97";"48.2";"14.993"
"97";"48.19";"14.793"
"97";"48.18";"15.163"
"97";"48.18";"15.093"
"97";"48.14";"14.983"
"97";"48.13";"15.243"
"97";"48.13";"14.993"
"97";"48.13";"14.953"
"97";"48.07";"14.683"
"97";"48.07";"14.143"
"97";"48.05";"15.243"
"97";"48.05";"14.173"
"97";"48.04";"15.453"
"97";"48.04";"14.773"
"97";"48.04";"14.263"
"97";"48.01";"14.793"
"97";"47.99";"14.293"
"97";"47.95";"15.113"
"97";"47.92";"15.173"
"97";"47.9";"14.853"
"97";"47.89";"14.813"
"97";"47.89";"14.653"
"97";"47.83";"14.703"
"97";"47.61";"15.453"
"96";"49.47";"15.203"
"96";"49.19";"15.333"
"96";"49";"15.513"
"96";"48.91";"15.363"
"96";"48.67";"15.483"
"96";"48.51";"14.033"
"96";"48.48";"13.953"
"96";"48.46";"14.053"
"96";"48.35";"14.553"
"96";"48.32";"14.443"
"96";"48.31";"14.503"
"96";"48.31";"14.443"
"96";"48.3";"14.753"
"96";"48.25";"14.493"
"96";"48.24";"14.723"
"96";"48.24";"14.433"
"96";"48.22";"15.193"
"96";"48.22";"14.863"
"96";"48.19";"15.333"
"96";"48.14";"14.773"
"96";"48.13";"14.653"
"96";"48.11";"14.673"
"96";"48.1";"14.603"
"96";"48.04";"14.743"
"96";"48.03";"14.913"
"96";"48.03";"14.213"
"96";"48.03";"14.203"
"96";"48.01";"14.913"
"96";"48.01";"14.273"
"96";"47.93";"15.153"
"96";"47.91";"14.863"
"96";"47.9";"15.003"
"96";"47.9";"14.813"
"96";"47.85";"14.573"
"96";"47.82";"14.413"
"96";"47.65";"11.813"
"96";"47.63";"11.933"
"96";"47.62";"11.883"
"96";"47.6";"15.443"
"96";"47.53";"15.203"
"95";"49.26";"15.063"
"95";"49.24";"15.133"
"95";"49.2";"15.053"
"95";"49.2";"15.043"
"95";"49.04";"15.883"
"95";"48.72";"14.923"
"95";"48.53";"16.003"
"95";"48.52";"15.213"
"95";"48.45";"14.073"
"95";"48.44";"15.843"
"95";"48.44";"14.423"
"95";"48.41";"14.863"
"95";"48.38";"15.023"
"95";"48.38";"14.433"
"95";"48.35";"14.983"
"95";"48.3";"14.503"
"95";"48.29";"14.763"
"95";"48.29";"14.653"
"95";"48.27";"14.443"
"95";"48.25";"14.803"
"95";"48.22";"14.933"
"95";"48.22";"14.873"
"95";"48.22";"14.263"
"95";"48.21";"14.933"
"95";"48.2";"15.213"
"95";"48.18";"14.593"
"95";"48.15";"14.653"
"95";"48.11";"14.983"
"95";"48.08";"14.873"
"95";"48.07";"14.933"
"95";"48.07";"14.843"
"95";"48.06";"14.353"
"95";"48.03";"14.703"
"95";"47.93";"14.673"
"95";"47.92";"14.603"
"95";"47.9";"14.973"
